category,full_category,salary_in_usd
Scientist,Data Scientist,142800
Scientist,Data Scientist,73546
Scientist,Data Scientist,50000
Scientist,Data Scientist,151800
Scientist,Data Scientist,130240
Analyst,Data Analyst,165000
Analyst,Data Analyst,140250
Engineer,Data Engineer,135000
Engineer,Data Engineer,115000
Scientist,Data Scientist,179400
Scientist,Data Scientist,154000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Business Data Analyst,75000
Engineer,Data Engineer,84053
Engineer,Data Engineer,73546
Engineer,Data Engineer,98506
Engineer,Data Engineer,86193
Engineer,Data Engineer,84053
Engineer,Data Engineer,73546
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Data Analyst,102663
Analyst,Data Analyst,80041
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Engineer,Data Engineer,104611
Engineer,Data Engineer,82280
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Data Analyst,115000
Scientist,Data Scientist,31520
Analyst,Data Analyst,81000
Analyst,Data Analyst,66000
Analyst,Data Analyst,46000
Engineer,Data Engineer,80000
Scientist,Machine Learning Data Scientist,200000
Scientist,Machine Learning Data Scientist,180000
Scientist,Data Scientist,200000
Scientist,Data Scientist,204100
Scientist,Data Scientist,136100
Analyst,Data Analyst,250000
Analyst,Data Analyst,63000
Scientist,Data Scientist,118208
Scientist,Data Scientist,110820
Engineer,Data Engineer,19073
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Others,Data Others,95000
Others,Data Others,70000
Scientist,Machine Learning Data Scientist,75000
Analyst,Data Analyst,113000
Scientist,Data Scientist,170000
Scientist,Data Scientist,130000
Analyst,Data Analyst,113000
Analyst,Data Analyst,140000
Analyst,Data Analyst,50000
Analyst,Business Intelligence Data Analyst,53368
Scientist,Data Scientist,175000
Scientist,Data Scientist,140000
Scientist,Data Scientist,29944
Analyst,Data Analyst,250000
Analyst,Data Analyst,63000
Scientist,Data Scientist,160000
Scientist,Data Scientist,119300
Architect,Data Architect,145000
Engineer,Data Engineer,105000
Engineer,Data Engineer,90000
Developer,Data Developer,146200
Developer,Data Developer,124270
Scientist,Data Scientist,225000
Scientist,Data Scientist,160000
Scientist,Data Scientist,54634
Engineer,Data Engineer,185800
Engineer,Data Engineer,137400
Analyst,Data Analyst,245000
Analyst,Data Analyst,180000
Analyst,Data Analyst,203500
Analyst,Data Analyst,152000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Engineer,Machine Learning Data Engineer,186000
Engineer,Machine Learning Data Engineer,148800
Engineer,Machine Learning Data Engineer,95386
Engineer,Machine Learning Data Engineer,128058
Scientist,Data Scientist,82000
Scientist,Data Scientist,110000
Scientist,Machine Learning Data Scientist,173000
Scientist,Data Scientist,203500
Scientist,Data Scientist,152000
Engineer,Machine Learning Data Engineer,186000
Engineer,Machine Learning Data Engineer,148800
Analyst,Data Analyst,158000
Analyst,Data Analyst,134000
Scientist,Data Scientist,170000
Scientist,Data Scientist,120000
Analyst,Data Analyst,200000
Analyst,Data Analyst,150000
Analyst,Data Analyst,216200
Analyst,Data Analyst,144100
Scientist,Data Scientist,115573
Scientist,Data Scientist,89306
Developer,Data Developer,250000
Developer,Data Developer,63000
Engineer,Data Engineer,135000
Engineer,Data Engineer,85000
Engineer,Machine Learning Data Engineer,135000
Engineer,Machine Learning Data Engineer,85000
Analyst,Data Analyst,206000
Analyst,Data Analyst,175100
Engineer,Machine Learning Data Engineer,189650
Engineer,Machine Learning Data Engineer,164996
Architect,Data Architect,149040
Architect,Data Architect,113900
Engineer,Data Engineer,154000
Engineer,Data Engineer,126000
Engineer,Machine Learning Data Engineer,200000
Engineer,Machine Learning Data Engineer,150000
Engineer,Data Engineer,195700
Engineer,Data Engineer,130500
Analyst,Data Analyst,170000
Analyst,Data Analyst,135000
Engineer,Data Engineer,98506
Engineer,Data Engineer,73880
Analyst,Data Analyst,117000
Analyst,Data Analyst,99450
Engineer,Data Engineer,200000
Engineer,Data Engineer,135000
Engineer,Machine Learning Data Engineer,193900
Engineer,Machine Learning Data Engineer,129300
Engineer,Machine Learning Data Engineer,55410
Analyst,Data Analyst,86193
Analyst,Data Analyst,61566
Analyst,Data Analyst,175000
Analyst,Data Analyst,130000
Engineer,Data Engineer,188100
Engineer,Data Engineer,139860
Engineer,Machine Learning Data Engineer,248700
Engineer,Machine Learning Data Engineer,167100
Scientist,Data Scientist,123400
Scientist,Data Scientist,88100
Analyst,Business Intelligence Data Analyst,50432
Scientist,Data Scientist,245000
Scientist,Data Scientist,205000
Engineer,Data Engineer,141300
Engineer,Data Engineer,102100
Architect,Data Architect,141300
Architect,Data Architect,102100
Analyst,Data Analyst,50000
Scientist,Data Scientist,84053
Scientist,Data Scientist,61566
Architect,Data Architect,250000
Architect,Data Architect,63000
Analyst,Data Analyst,189500
Analyst,Data Analyst,140100
Engineer,Data Engineer,177600
Engineer,Data Engineer,131300
Engineer,Data Engineer,24000
Engineer,Data Engineer,24000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Engineer,Machine Learning Data Engineer,202900
Engineer,Machine Learning Data Engineer,131300
Engineer,Data Engineer,145000
Engineer,Data Engineer,115000
Engineer,Machine Learning Data Engineer,115000
Engineer,Machine Learning Data Engineer,193900
Engineer,Machine Learning Data Engineer,129300
Scientist,Data Scientist,180000
Scientist,Data Scientist,140000
Analyst,Data Analyst,216200
Analyst,Data Analyst,144100
Scientist,Machine Learning Data Scientist,216000
Scientist,Machine Learning Data Scientist,144000
Analyst,Data Analyst,150000
Scientist,Data Scientist,53416
Scientist,Data Scientist,50000
Architect,Cloud Data Architect,250000
Architect,Data Architect,84053
Scientist,Data Scientist,131752
Analyst,Data Analyst,48000
Analyst,Data Analyst,260500
Analyst,Data Analyst,175100
Engineer,Data Engineer,210000
Engineer,Data Engineer,100000
Analyst,Data Analyst,55000
Analyst,Data Analyst,130000
Scientist,Machine Learning Data Scientist,77119
Scientist,Data Scientist,52008
Scientist,Machine Learning Data Scientist,30523
Engineer,Data Engineer,206699
Engineer,Data Engineer,99100
Analyst,Data Analyst,200000
Analyst,Data Analyst,54000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Architect,Data Architect,250000
Architect,Data Architect,63000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Analyst,Data Analyst,130000
Engineer,Data Engineer,100000
Engineer,Data Engineer,80000
Scientist,Data Scientist,160000
Scientist,Data Scientist,100000
Others,Data Others,221300
Others,Data Others,148700
Engineer,Machine Learning Data Engineer,30000
Analyst,Data Analyst,28368
Engineer,Data Engineer,91118
Engineer,Data Engineer,61566
